"id_display","category","question","correct_answer","created_at"
"850","theory","A quoi sert la fréquence radio 123.45Hz?","Communiquer entre les aéronefs","2024-07-30T13:30:56.709+00:00"
"851","theory","Lorsqu'on augmente l'angle d'attaque de l'aile, le centre de gravité d'un avion se déplace-t-il ?","Non","2024-07-30T13:30:56.709+00:00"
"827","geography","Quelle est la capitale du Maroc :","Rabat","2024-07-30T13:30:56.709+00:00"
"828","airline","Quelle compagnie Européenne n'a pas disparu en 2001 ?","Air Inter","2024-07-30T13:30:56.709+00:00"
"831","theory","Quel type de traînée est réduite en installant des winglets en bout d'aile ?","Traînée induite","2024-07-30T13:30:56.709+00:00"
"832","theory","Quelle est la pente usuelle d'approche des aéronefs lors de la phase d'atterrissage :","3°","2024-07-30T13:30:56.709+00:00"
"833","theory","Quel système (outre les ailerons) peut également participer au roulis de l'avion ?","Aérofrein","2024-07-30T13:30:56.709+00:00"
"834","history","Qui a rejoint Neil Armstrong sur la lune après avoir tourné en orbite à bord d'Apollo :","Edwin Aldrin","2024-07-30T13:30:56.709+00:00"
"835","airline","En quelle année fut créé transavia France ?","2006","2024-07-30T13:30:56.709+00:00"
"836","geography","Capital de la République dominicaine","Saint Domingue","2024-07-30T13:30:56.709+00:00"
"837","history","En quelle année a été inventé le mot avion","1897","2024-07-30T13:30:56.709+00:00"
"821","geography","Quelle est la capitale du Kazakhstan ?","Astana","2025-08-24T20:23:47.433+00:00"
"839","history","Quand le concorde a été retiré de service ?","2003","2024-07-30T13:30:56.709+00:00"
"844","fleet","Quelle importante commande d'avion a été passée par AF pour 2024","A350","2024-07-30T13:30:56.709+00:00"
"845","history","Quel célèbre aviateur américain a été le premier à réaliser un vol en solo sans escale à travers l'océan Atlantique en 1927?","Charles Lindbergh","2024-07-30T13:30:56.709+00:00"
"3611","airline","Qui était le célèbre dessinateur des affiches Air France en 1946 ?","E. Maurus","2025-10-03T09:07:44.622+00:00"
"3612","aircrafts","Quel dispositif du B737 MAX serait à l’origine des défauts à l’origine des tristement célèbres crash en 2018 et 2019 :","MCAS","2025-10-03T09:07:44.622+00:00"
"872","theory","Quelle est la principale fonction du gouvernail de direction sur un avion?","Contrôler l'axe de lacet de l'avion","2024-07-30T13:30:56.709+00:00"
"873","aircrafts","Quelle est la différence entre un turboréacteur et un turbopropulseur?","La présence ou l'absence d'une hélice","2024-07-30T13:30:56.709+00:00"
"874","theory","Pour quelle raison les avions de transport volent-ils à relativement haute altitude ?","A cause de la plus faible densité de l'air","2024-07-30T13:30:56.709+00:00"
"856","theory","À une vitesse proche de celle du son :","Localement, l'air s'écoule plus vite que le son","2024-07-30T13:30:56.709+00:00"
"857","theory","Sur une carte de fronts, une ligne d'égale pression s'appelle :","Isobare","2024-07-30T13:30:56.709+00:00"
"858","airports","Quel est l'indicatif du contrôleur qui a autorité sur les pistes d'un terrain ?","Tour","2024-07-30T13:30:56.709+00:00"
"859","airline","En quelle année a été créé « Air France Hop », entreprise filiale d'Air France ?","2013","2024-07-30T13:30:56.709+00:00"
"861","aircrafts","Quelle est la capacité d'un A380 ?","850 places","2024-07-30T13:30:56.709+00:00"
"862","aircrafts","Quel avion a été inauguré en Juillet 2023 à Toulouse et livré en Décembre 2023 ?","A321Neo","2024-07-30T13:30:56.709+00:00"
"864","history","Qui a inventé le réacteur d'avion ?","Frank Whittle","2024-07-30T13:30:56.709+00:00"
"865","airline","Quand Transavia France a t'elle reçu son premier Airbus?","2024","2024-07-30T13:30:56.709+00:00"
"867","airline","Combien d'A380 a possédée Air France ?","10","2024-07-30T13:30:56.709+00:00"
"868","geography","Quelle est la capitale du Canada ?","Ottawa","2024-07-30T13:30:56.709+00:00"
"870","theory","En inclinant le manche de gauche à droite, l'avion pivote autour de son axe de :","Roulis","2024-07-30T13:30:56.709+00:00"
"871","theory","Quel instrument de bord permet de recevoir les informations d'une balise NDB ?","L'ADF","2024-07-30T13:30:56.709+00:00"
"875","airline","Quel grand couturier est à l'origine des uniformes portés actuellement par les personnels Air France ?","Christian Lacroix","2024-07-30T13:30:56.709+00:00"
"876","airline","Quel dirigeant d'après-guerre a permis l'expansion des lignes aériennes des années 50 en commandant des avions non français contre l'avis du gouvernement ?","Max Hymans","2024-07-30T13:30:56.709+00:00"
"877","theory","Que signifie le symbole T sur une aire à signaux ?","Le sens d'atterrissage et du décollage.","2024-07-30T13:30:56.709+00:00"
"880","airline","Quelles Compagnies forment l'alliance Skyteam en 2002 ?","Air France, Aeromexico, Korean Air, Delta","2024-07-30T13:30:56.709+00:00"
"882","history","Quel était le nom du premier pilote britannique à faire voler Concorde, en avril 1969:","Brian Trubshaw","2024-07-30T13:30:56.709+00:00"
"3613","history","Quel accident aérien a conduit à la création du TCAS (Traffic Collision Avoidance System) rendu obligatoire sur les avions de ligne ?","Collision aérienne au-dessus de San Diego (1978)","2025-10-03T09:07:44.622+00:00"
"892","fleet","Quel appareil n'a jamais fais partie de la flotte d'Air France ?","Boeing 757","2024-07-30T13:30:56.709+00:00"
"893","fleet","Combien de 747 a possédé Air France :","99","2024-07-30T13:30:56.709+00:00"
"894","theory","Quel nuage est le plus dangereux pour la navigation aérienne ?","Cumulonimbus","2024-07-30T13:30:56.709+00:00"
"895","geography","Quelle est la capitale de la Thaïlande ?","Bangkok","2024-07-30T13:30:56.709+00:00"
"897","airports","Quel est le code IATA de l'aéroport international d'Osaka-Kansai ?","KIX","2024-07-30T13:30:56.709+00:00"
"898","airline","Air France emploie actuellement :","plus de 39000 collaborateurs","2024-07-30T13:30:56.709+00:00"
"899","airline","Quel est l'indicatif d'appel de Transavia France :","FRANCE SOLEIL","2024-07-30T13:30:56.709+00:00"
"900","geography","Quel est le plus petit pays du monde ?","le Vatican","2024-07-30T13:30:56.709+00:00"
"885","geography","Quelle est la capitale du Vietnam :","Hanoï","2024-07-30T13:30:56.709+00:00"
"887","history","Quel objet appartenant à Antoine de Saint-Exupéry a été retrouvé en 1998 :","Sa gourmette","2024-07-30T13:30:56.709+00:00"
"888","aircrafts","Quel avion est équipé du moteur General Electric 90 ?","B777","2024-07-30T13:30:56.709+00:00"
"901","geography","Quelle est la capitale de Cuba ?","La Havane","2024-07-30T13:30:56.709+00:00"
"903","history","La première traversée féminine de l'atlantique Sud a été effectuée en 1936 par :","Maryse Bastié","2024-07-30T13:30:56.709+00:00"
"906","airports","Le code IATA de Punta Cana est :","PUJ","2024-07-30T13:30:56.709+00:00"
"907","history","Quel est l'aéronef souvent associé à l'exploit de la "Route de la Soie" dans l'aviation?","Zeppelin","2024-07-30T13:30:56.709+00:00"
"908","history","Quel événement historique a été un point tournant dans l'essor de l'aviation commerciale?","Première traversée de l'Atlantique par Charles Lindbergh","2024-07-30T13:30:56.709+00:00"
"909","geography","Quelle est la capitale du Cambodge ?","Phnom Penh","2024-07-30T13:30:56.709+00:00"
"910","military","Quel appareil a été utilisé pendant la 1ère guerre mondiale pour bombarder londres ?","Le Zeppelin","2024-07-30T13:30:56.709+00:00"
"911","history","En 1913, Igor Sikorsky fabrique en Russie :","Le premier quadrimoteur","2024-07-30T13:30:56.709+00:00"
"912","geography","Quelle est la capitale de l'Érythrée ?","Asmara","2024-07-30T13:30:56.709+00:00"
"913","aircrafts","Quels moteurs utilisaient l'A340-200 et l'A340-300 ?","CFM56-5C","2024-07-30T13:30:56.709+00:00"
"914","theory","Qu'est-ce que le FMU ?","Un équipement hydromécanique pilotant le dosage carburant","2024-07-30T13:30:56.709+00:00"
"915","history","En quelle année a été créé le premier hélicoptère ?","1907 par Paul Cornu","2024-07-30T13:30:56.709+00:00"
"916","theory","Quel est le nom de l'unité de mesure utilisée pour la vitesse du vent en aviation?","Nœud","2024-07-30T13:30:56.709+00:00"
"917","history","Le succès de la Caravelle, à la fin des années 50, s'explique principalement par :","le silence obtenu en cabine en plaçant les réacteurs à l'arrière du fuselage","2024-07-30T13:30:56.709+00:00"
"918","aircrafts","Quelle est la réduction de consommation de carburant permise par les A320/1neo par rapport à la génération précédente ?","-20%","2024-07-30T13:30:56.709+00:00"
"919","airports","Quel aéroport français possède une piste suffisamment longue pour qu'a l'époque, la navette spatiale américaine puisse se poser dessus ?","Istres","2024-07-30T13:30:56.709+00:00"
"920","geography","Quelle est la capitale de la Tanzanie ?","Dodoma","2024-07-30T13:30:56.709+00:00"
"3614","theory","Quelle grandeur est mesurée par un anémomètre à bord d'un avion ?","La vitesse indiquée (IAS)","2025-10-12T14:09:14.212+00:00"
"922","aircrafts","Les moteurs CFM56 et LEAP sont issues :","D'une co entreprise entre Safran et GE","2024-07-30T13:30:56.709+00:00"
"923","aircrafts","Quel est l'acronyme du système de guidage de précision utilisé pour l'atterrissage automatique ?","ILS","2024-07-30T13:30:56.709+00:00"
"3615","history","Quel est le premier avion à avoir franchi le mur du son en vol contrôlé ?","Bell X-1","2025-10-12T14:09:14.212+00:00"
"3616","theory","Quelle est la principale fonction du Ram Air Turbine (RAT) sur un avion de ligne ?","Alimenter les circuits hydrauliques et électriques en cas de panne totale","2025-10-14T15:54:51.894+00:00"
"3619","history","Qui a inventé l’avion en 1890?","Clément Ader","2025-10-15T11:48:42.119+00:00"
"3620","history","En quelle année a eu lieu le premier transport de courrier par avion ?","En 1911","2025-10-15T18:21:13.128+00:00"
"3621","history","Comment s’appelle l’avion d'Air India qui s’est écrasé contre le Rocher de la Tournette, dans le massif du Mont-Blanc en 1950 ?","Le Malabar Princess","2025-10-15T18:21:13.128+00:00"
"3622","military","Quel est le nom de l’avion ayant atteint la plus haute altitude ?","Le Mig-25","2025-10-15T18:21:13.128+00:00"
"924","fleet","De combien de sièges dispose un A321-100 ou -200 d'Air France (livrés entre 1997 et 2010) ?","212 sièges","2024-07-30T13:30:56.709+00:00"
"925","fleet","De combien de sièges dispose un A321neo de Transavia ?","232 sièges","2024-07-30T13:30:56.709+00:00"
"926","history","Qui est la première femme pilote de chasse ?","Elisabeth Boselli","2024-07-30T13:30:56.709+00:00"
"933","airline","Chez Air France, qui est Lucien Boudet ?","Le premier steward","2024-07-30T13:30:56.709+00:00"
"934","airline","A quelle date Air France a-t-elle été inaugurée au Bourget ?","7 octobre 1933","2024-07-30T13:30:56.709+00:00"
"935","network","Laquelle est une nouvelle ligne de transavia à l'été 2024?","Nice - Faro","2024-07-30T13:30:56.709+00:00"
"936","airline","Laquelle de ces compagnies opère 747 et A380 en 2024?","Lufthansa","2024-07-30T13:30:56.709+00:00"
"937","airline","Quelle ligne fut la 1er exploitée par Transavia France ?","Paris-Orly - Porto","2024-07-30T13:30:56.709+00:00"
"938","theory","Avec quel appareil sont apparues les 1er commandes de vol électriques entièrement numériques ?","A320","2024-07-30T13:30:56.709+00:00"
"939","airline","AirFrance fut crée de la fusion de quelles compagnies initialement ?","AirOrient, AirUnion, la CIDNA et les lignes Farman","2024-07-30T13:30:56.709+00:00"
"940","airline","Quelle est la date du vol inaugural de l'Airbus A380 d'AirFrance ?","23 novembre 2009","2024-07-30T13:30:56.709+00:00"
"941","aircrafts","Quelle version du B777 n'a pas été sortie ?","300LR","2024-07-30T13:30:56.709+00:00"
"942","airports","Combien de pistes à Atlanta ?","5","2024-07-30T13:30:56.709+00:00"
"949","airports","Harstfield-Jackson est à .... ce que CDG est à Paris ?","Atlanta","2024-07-30T13:30:56.709+00:00"
"950","aircrafts","En quel année a eu lieu le premier vol d'essai de l'A350 ?","2013","2024-07-30T13:30:56.709+00:00"
"951","history","Comment s'appelait la fusée qui a emmené Thomas Pesquet dans l'espace ?","Soyouz","2024-07-30T13:30:56.709+00:00"
"3617","aircrafts","Quelle est la longueur d’un Airbus A350-900 ?","66,8 m","2025-10-14T16:04:31.218+00:00"
"953","theory","Le gauchissement agit sur:","Le roulis","2024-07-30T13:30:56.709+00:00"
"3618","military","Quel avion de chasse français utilisé pendant la Seconde Guerre mondiale était considéré comme le plus performant de l’Armée de l’Air en 1940 ?","Dewoitine D.520","2025-10-14T16:04:31.218+00:00"
"3623","theory","Quel facteur augmente la portance d’une aile ?","L’augmentation de la densité de l’air","2025-10-16T15:16:22.855+00:00"
"3624","theory","Quel est le rôle principal du stabilisateur horizontal d’un avion ?","Compenser les variations de portance et stabiliser le tangage","2025-10-16T15:16:22.855+00:00"
"971","theory","La pompe électrique de gavage est utilisée :","pour tous les cas ci-dessus","2024-07-30T13:30:56.709+00:00"
"972","airline","Dans quelle compagnie Air France - KLM vient-elle d'investir en 2023 ?","SAS","2024-07-30T13:30:56.709+00:00"
"945","aircrafts","Quel est le surnom du B787?","DreamLiner","2024-07-30T13:30:56.709+00:00"
"946","aircrafts","Quel est le surnom du B747?","Queen of the skies","2024-07-30T13:30:56.709+00:00"
"947","theory","Aux latitudes moyennes et en conditions moyennes, quelle est l'altitude de la tropopause ?","11000m","2024-07-30T13:30:56.709+00:00"
"948","airline","En quelle année la compagnie Air France fêtera ces 100 ans ?","2033","2024-07-30T13:30:56.709+00:00"
"954","fleet","Quel avion qui a été dans la flotte d'Air France détient toujours le titre d'avion de ligne subsonique le plus rapide du monde ?","Airbus A380","2024-07-30T13:30:56.709+00:00"
"957","fleet","Quel type de moteur équipe principalement les avions de la famille Airbus A320neo en autre chez transavia France ?","CFM International LEAP","2024-07-30T13:30:56.709+00:00"
"958","airline","Quelle est la première ville à avoir été choisie pour baptiser un avion Air France ?","Toulouse","2024-07-30T13:30:56.709+00:00"
"959","airline","Quelle est l'année du dernier vol du Boeing 747 d'Air France ?","2016","2024-07-30T13:30:56.709+00:00"
"961","history","Quelle est la ville natale de Roland Garros ?","Saint-Denis de la Réunion","2024-07-30T13:30:56.709+00:00"
"962","geography","Quelle est la capitale du Gabon ?","Libreville","2024-07-30T13:30:56.709+00:00"
"964","theory","Quelle est la vitesse à laquelle un avion vole par rapport à l'air ambiant, et non par rapport au sol ?","Vitesse vraie","2024-07-30T13:30:56.709+00:00"
"965","aircrafts","A bord des avions légers, on rencontre souvent une alimentation électrique en :","12 volts","2024-07-30T13:30:56.709+00:00"
"966","airline","En quelle année Air France quitte l'aéroport du Bourget pour s'installer à Orly?","1952","2024-07-30T13:30:56.709+00:00"
